Exam,Unit,Subject,Month,Year,Paper,Number,Part,Subpart,Section,Topic,Difficulty,Marks,Question,SVG,Validated Question Code,Q,Question Diagram Path Prefix
cape,2,ComputerScience,May,2021,2,5,d,iii,Operating Systems and Computer Networks,Operating System Functions,3,4,\text{The diagram below depicts an event that can occur in a multiprogramming system. \n(iii) Outline TWO ways in which the event depicted in the diagram could be resolved.},,"LaTeX(""The diagram below depicts an event that can occur in a multiprogramming system. \n(iii) Outline TWO ways in which the event depicted in the diagram could be resolved."").parsingMode(.onlyEquations)","The diagram below depicts an event that can occur in a multiprogramming system. 
(iii) Outline TWO ways in which the event depicted in the diagram could be resolved.",cape_2_computerscience_may_2021_2_5_d_iii
cape,2,ComputerScience,May,2021,2,5,e,i,Operating Systems and Computer Networks,Operating System Functions,2,2,\text{Describe EACH of the following scheduling algorithms: \n(i) Shortest job first},,"LaTeX(""Describe EACH of the following scheduling algorithms: \n(i) Shortest job first"").parsingMode(.onlyEquations)","Describe EACH of the following scheduling algorithms: 
(i) Shortest job first",cape_2_computerscience_may_2021_2_5_e_i
cape,2,ComputerScience,May,2021,2,5,e,ii,Operating Systems and Computer Networks,Operating System Functions,2,3,\text{Describe EACH of the following scheduling algorithms: \n(ii) Round robin},,"LaTeX(""Describe EACH of the following scheduling algorithms: \n(ii) Round robin"").parsingMode(.onlyEquations)","Describe EACH of the following scheduling algorithms: 
(ii) Round robin",cape_2_computerscience_may_2021_2_5_e_ii
cape,2,ComputerScience,May,2021,2,6,a,i,Operating Systems and Computer Networks,Networking Protocols and Models,1,2,"\text{Define the term â€˜attenuationâ€™, as it relates to computer network transmission media.}",,"LaTeX(""Define the term â€˜attenuationâ€™, as it relates to computer network transmission media."").parsingMode(.onlyEquations)","Define the term â€˜attenuationâ€™, as it relates to computer network transmission media.",cape_2_computerscience_may_2021_2_6_a_i
cape,2,ComputerScience,May,2021,2,6,b,i,Operating Systems and Computer Networks,Network Configurations and Security,3,7,\text{Draw a diagram to depict a hybrid network topology. Write a brief description of your drawing.},,"LaTeX(""Draw a diagram to depict a hybrid network topology. Write a brief description of your drawing."").parsingMode(.onlyEquations)",Draw a diagram to depict a hybrid network topology. Write a brief description of your drawing.,cape_2_computerscience_may_2021_2_6_b_i
cape,2,ComputerScience,May,2021,2,6,c,i,Operating Systems and Computer Networks,Networking Protocols and Models,2,4,\text{Some mobile network technologies provide service through the embedded technology in the mobile device while others provide service through removable SIM cards. Name and define EACH of these technologies.},,"LaTeX(""Some mobile network technologies provide service through the embedded technology in the mobile device while others provide service through removable SIM cards. Name and define EACH of these technologies."").parsingMode(.onlyEquations)",Some mobile network technologies provide service through the embedded technology in the mobile device while others provide service through removable SIM cards. Name and define EACH of these technologies.,cape_2_computerscience_may_2021_2_6_c_i
cape,2,ComputerScience,May,2021,2,6,d,i,Operating Systems and Computer Networks,Network Configurations and Security,2,4,\text{Explain what is meant by the term â€˜HTTPSâ€™. Include in your response ONE scenario in which this technology could be used.},,"LaTeX(""Explain what is meant by the term â€˜HTTPSâ€™. Include in your response ONE scenario in which this technology could be used."").parsingMode(.onlyEquations)",Explain what is meant by the term â€˜HTTPSâ€™. Include in your response ONE scenario in which this technology could be used.,cape_2_computerscience_may_2021_2_6_d_i
cape,2,ComputerScience,May,2021,2,6,e,i,Operating Systems and Computer Networks,Network Configurations and Security,2,4,\text{Expandability and interconnectivity are important considerations when designing computer networks. Differentiate between these terms using ONE example of EACH to support your answer.},,"LaTeX(""Expandability and interconnectivity are important considerations when designing computer networks. Differentiate between these terms using ONE example of EACH to support your answer."").parsingMode(.onlyEquations)",Expandability and interconnectivity are important considerations when designing computer networks. Differentiate between these terms using ONE example of EACH to support your answer.,cape_2_computerscience_may_2021_2_6_e_i
cape,2,ComputerScience,May,2021,2,6,f,i,Operating Systems and Computer Networks,Networking Protocols and Models,1,2,\text{Outline what is meant by the term â€˜VOIPâ€™.},,"LaTeX(""Outline what is meant by the term â€˜VOIPâ€™."").parsingMode(.onlyEquations)",Outline what is meant by the term â€˜VOIPâ€™.,cape_2_computerscience_may_2021_2_6_f_i
cape,2,ComputerScience,May,2021,2,6,f,ii,Operating Systems and Computer Networks,Networking Protocols and Models,2,2,\text{Explain why VOIP may be better than traditional phone services.},,"LaTeX(""Explain why VOIP may be better than traditional phone services."").parsingMode(.onlyEquations)",Explain why VOIP may be better than traditional phone services.,cape_2_computerscience_may_2021_2_6_f_ii
cape,1,Economics,May,2021,2,1,a,i,Methodology: Demand and Supply,Central Problem of Economics,1,4,\text{Define the term â€˜production possibility frontierâ€™ and state how it illustrates the concept of scarcity.},,"LaTeX(""Define the term â€˜production possibility frontierâ€™ and state how it illustrates the concept of scarcity."").parsingMode(.onlyEquations)",Define the term â€˜production possibility frontierâ€™ and state how it illustrates the concept of scarcity.,cape_1_economics_may_2021_2_1_a_i
cape,1,Economics,May,2021,2,1,b,i,Methodology: Demand and Supply,Theory of Consumer Demand,2,5,\text{APB Motors is a car rental company. The following table shows the companyâ€™s data points from its operations.} \n \text{Rental Fee Number of Cars Rented} \n \text{\$850 97} \n \text{\$1000 83} \n \text{\$1250 78} \n \text{\$1400 55} \n \text{Calculate the price elasticity of demand when the rental fee increases from \$1250 to \$1400.},,"LaTeX(""APB Motors is a car rental company. The following table shows the companyâ€™s data points from its operations. \n Rental Fee Number of Cars Rented \n \\$850 97 \n \\$1000 83 \n \\$1250 78 \n \\$1400 55 \n Calculate the price elasticity of demand when the rental fee increases from \\$1250 to \\$1400."").parsingMode(.onlyEquations)","APB Motors is a car rental company. The following table shows the companyâ€™s data points from its operations. 
 Rental Fee Number of Cars Rented 
 \$850 97 
 \$1000 83 
 \$1250 78 
 \$1400 55 
 Calculate the price elasticity of demand when the rental fee increases from \$1250 to \$1400.",cape_1_economics_may_2021_2_1_b_i
